colony_id,area,perimeter,circularity,aspect_ratio,solidity,extent,convexity,margin_complexity,form,margin,color_cluster,mean_intensity,opacity_score,density_uniformity,density_gradient,texture_score,mean_saturation,density_class,density_cluster,bio_interest
72,84.0,37.071067811865476,0.7681021105321781,1.6038537138636138,0.8936170212765957,0.875,1.12,83.33333333333333,oval,undulate,5,94.28571428571429,1.54531057143522,0.02135262050492219,1.061087310946422,1147.2045855379188,33.0,dense,0,1.0
73,146.0,62.941125496954285,0.463120185624622,2.158233517998208,0.7156862745098039,0.4634920634920635,0.8248587570621468,47.94520547945205,filamentous,serrate,4,79.78082191780823,1.9315362246890073,0.05993393177767653,-0.4658064986005185,561.9672328767123,79.37671232876713,dense,2,1.0
74,151.0,59.384776310850235,0.5380672529603422,3.241917755248082,0.8074866310160428,0.604,0.9648562300319489,46.35761589403974,filamentous,undulate,0,75.84105960264901,2.036441330858829,0.05907422702252835,-0.328762640487383,708.9170437086093,75.75496688741723,dense,2,1.0
75,83.0,35.798989873223334,0.8138538296264594,1.8929467834161635,0.9222222222222223,0.6287878787878788,1.1216216216216217,108.43373493975903,oval,undulate,1,173.87951807228916,0.5740549559121209,0.051816189071643225,-0.1742015030114966,259.61862263870296,63.83132530120482,sparse,3,0.9081917397615503
76,247.0,123.1543289325507,0.2046479756801996,1.6485487996897674,0.5839243498817966,0.4482758620689655,0.6465968586387435,48.582995951417004,irregular,serrate,4,142.1174089068826,0.27168323020984775,0.024181117345385042,0.17606229121911257,1518.3187692307695,65.82186234817814,very_sparse,3,0.41188263886403903
77,111.0,51.2842712474619,0.5303523111166976,1.8480938775875537,0.7985611510791367,0.47435897435897434,0.940677966101695,72.07207207207207,irregular,undulate,4,100.38738738738739,1.3828396878284523,0.043919913559709006,-0.21939967731163632,150.55433210988767,60.31531531531532,medium,3,0.9332524081534016
78,103.0,46.2842712474619,0.6041993149772809,2.879380198949208,0.8583333333333333,0.42916666666666664,1.0404040404040404,87.37864077669903,filamentous,undulate,2,126.24271844660194,0.6943828640788763,0.05085609688094669,-0.22900369003612253,359.5071317271964,70.41747572815534,sparse,3,0.5636625841535933
79,162.0,65.80508652763321,0.47011699290062453,2.5308329894945785,0.726457399103139,0.4153846153846154,0.8350515463917526,49.382716049382715,filamentous,serrate,4,119.11728395061728,0.8841137164785782,0.03711401301081997,-0.5379485094507145,1188.602074074074,75.75925925925925,medium,2,0.6579495182737177
80,125.0,49.11269837220809,0.6512268303409722,2.3933155169362172,0.8802816901408451,0.5208333333333334,1.0416666666666667,72.0,filamentous,undulate,4,95.072,1.524373931166447,0.057358536572530455,-0.0552335892539986,410.15782716049387,79.4,dense,2,1.0
81,120.0,55.49137802864844,0.4897112604514596,2.871945138035952,0.8053691275167785,0.46153846153846156,0.975609756097561,58.333333333333336,filamentous,undulate,4,75.80833333333334,2.0373127419954584,0.03180698140906357,-0.16428217335632128,1729.166049382716,102.45,dense,2,1.0
82,118.0,49.62741699796952,0.6020721353403459,2.37811323918961,0.7564102564102564,0.6555555555555556,0.8939393939393939,101.6949152542373,filamentous,undulate,4,107.83050847457628,1.1846497094934691,0.0704093412367611,-0.31384331585810643,160.61853944339822,81.65254237288136,medium,2,0.8186065506148384
83,133.0,56.077164466275356,0.5314830444069022,2.0667875465381664,0.7189189189189189,0.4375,0.86084142394822,60.150375939849624,filamentous,undulate,4,102.54135338345864,1.325485458454108,0.04534692345604705,-0.40302993106075957,532.0174510349949,82.93984962406014,medium,2,0.7894529393096624
84,150.0,71.80508652763322,0.3655869656313141,1.4149509570709806,0.5836575875486382,0.39473684210526316,0.6593406593406593,73.33333333333333,irregular,serrate,4,116.12,0.9639231988554106,0.04727449677123279,-0.5083094714352097,561.963072,78.07333333333334,medium,2,0.6885268983450377
85,77.0,35.384776310850235,0.7728010085460906,1.5782838243942037,0.8461538461538461,0.5923076923076923,1.0476190476190477,142.85714285714286,oval,undulate,2,149.63636363636363,0.07147400917453897,0.06110379427351122,-0.3402979712187275,269.1451018117685,44.467532467532465,very_sparse,3,0.7667857224414123
86,98.0,43.7634559672906,0.6430025844926822,1.5129754607777819,0.765625,0.5444444444444444,0.8949771689497716,122.44897959183673,oval,undulate,4,120.15306122448979,0.8565337976429178,0.033453878949932334,-0.3060705759260178,945.3406399596876,74.70408163265306,medium,2,1.0
